gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2019-08-07,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,18.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,28.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",139.000000000,218.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,338.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,407.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",157.000000000,271.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",123.000000000,200.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",121.000000000,235.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",908.000000000,1203.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",383.000000000,501.000000000,
4,4,,"Limited Service","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",51.000000000,139.000000000,
4,4,,"Limited Service","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,36.000000000,
5,5,,"Limited Service","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",43.000000000,50.000000000,
7,7,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",351.000000000,433.000000000,
7,7,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",331.000000000,400.000000000,
8,8,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",132.000000000,244.000000000,
8,8,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",284.000000000,570.000000000,
9,9,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",493.000000000,652.000000000,
9,9,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",342.000000000,416.000000000,
10,10,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,407.000000000,
10,10,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",114.000000000,173.000000000,
11,11,,"Local Bus","Other Bus",Bus,2019-08-07,OFF_PEAK,"Headway / Schedule Adherence",400.000000000,514.000000000,
11,11,,"Local Bus","Other Bus",Bus,2019-08-07,PEAK,"Headway / Schedule Adherence",273.000000000,345.000000000,
