gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
31,31,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",360.000000000,437.000000000,
31,31,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",803.000000000,978.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",943.000000000,1161.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",537.000000000,660.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",121.000000000,151.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",44.000000000,82.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",218.000000000,296.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",372.000000000,551.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",489.000000000,734.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",152.000000000,335.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",151.000000000,194.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,329.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",358.000000000,519.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",163.000000000,264.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",120.000000000,153.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,222.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,224.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",93.000000000,142.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",1144.000000000,1453.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",437.000000000,564.000000000,
40,40,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",55.000000000,92.000000000,
40,40,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",133.000000000,192.000000000,
41,41,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",100.000000000,177.000000000,
41,41,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",181.000000000,367.000000000,
42,42,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",270.000000000,343.000000000,
42,42,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",63.000000000,106.000000000,
43,43,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",224.000000000,293.000000000,
43,43,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",90.000000000,106.000000000,
44,44,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",179.000000000,228.000000000,
44,44,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",346.000000000,578.000000000,
45,45,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,542.000000000,
45,45,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",148.000000000,230.000000000,
47,47,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",170.000000000,259.000000000,
47,47,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",321.000000000,551.000000000,
50,50,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",62.000000000,109.000000000,
50,50,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,144.000000000,
51,51,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,253.000000000,
51,51,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",91.000000000,131.000000000,
52,52,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",93.000000000,147.000000000,
52,52,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",110.000000000,178.000000000,
55,55,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",110.000000000,142.000000000,
55,55,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",56.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",431.000000000,558.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",1044.000000000,1285.000000000,
59,59,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,198.000000000,
59,59,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",59.000000000,107.000000000,
60,60,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",341.000000000,442.000000000,
60,60,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",127.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",114.000000000,162.000000000,
62,62,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,231.000000000,
64,64,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",53.000000000,97.000000000,
64,64,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",136.000000000,209.000000000,
65,65,,"Local Bus","Other Bus",Bus,2019-04-01,PEAK,"Headway / Schedule Adherence",151.000000000,217.000000000,
65,65,,"Local Bus","Other Bus",Bus,2019-04-01,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,250.000000000,
