gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
10,10,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",95.000000000,187.000000000,
11,11,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",244.000000000,346.000000000,
11,11,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",363.000000000,529.000000000,
14,14,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,196.000000000,
14,14,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",15.000000000,77.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",177.000000000,266.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",636.000000000,902.000000000,
16,16,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",384.000000000,682.000000000,
16,16,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",96.000000000,275.000000000,
17,17,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",82.000000000,139.000000000,
17,17,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,269.000000000,
18,18,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",17.000000000,42.000000000,
18,18,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,65.000000000,
19,19,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,368.000000000,
19,19,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",51.000000000,263.000000000,
21,21,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",426.000000000,558.000000000,
21,21,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",150.000000000,254.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",255.000000000,402.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",807.000000000,1056.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",1036.000000000,1416.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",372.000000000,544.000000000,
24,24,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",29.000000000,73.000000000,
24,24,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,222.000000000,
26,26,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",42.000000000,118.000000000,
26,26,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",172.000000000,237.000000000,
27,27,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",49.000000000,80.000000000,
27,27,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",90.000000000,155.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",1095.000000000,1544.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",387.000000000,567.000000000,
29,29,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,390.000000000,
29,29,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",56.000000000,209.000000000,
30,30,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",31.000000000,104.000000000,
30,30,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",188.000000000,272.000000000,
31,31,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",125.000000000,161.000000000,
31,31,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",569.000000000,750.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",697.000000000,882.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",301.000000000,385.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",16.000000000,65.000000000,
33,33,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",65.000000000,134.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",373.000000000,545.000000000,
34,34,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",202.000000000,297.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",86.000000000,301.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",391.000000000,733.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",198.000000000,316.000000000,
35,35,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",121.000000000,179.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",112.000000000,262.000000000,
36,36,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",345.000000000,488.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",77.000000000,151.000000000,
37,37,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,225.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,218.000000000,
38,38,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",47.000000000,142.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",986.000000000,1305.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",400.000000000,506.000000000,
40,40,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",51.000000000,90.000000000,
40,40,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",131.000000000,200.000000000,
41,41,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",62.000000000,177.000000000,
41,41,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,364.000000000,
42,42,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",216.000000000,317.000000000,
42,42,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",42.000000000,86.000000000,
43,43,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",194.000000000,302.000000000,
43,43,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",60.000000000,106.000000000,
44,44,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",88.000000000,230.000000000,
44,44,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",335.000000000,602.000000000,
45,45,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,495.000000000,
45,45,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",80.000000000,202.000000000,
47,47,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",235.000000000,536.000000000,
47,47,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",134.000000000,247.000000000,
50,50,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",44.000000000,97.000000000,
50,50,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,148.000000000,
51,51,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",144.000000000,252.000000000,
51,51,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",66.000000000,132.000000000,
52,52,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",79.000000000,179.000000000,
52,52,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",38.000000000,147.000000000,
55,55,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",46.000000000,90.000000000,
55,55,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",82.000000000,137.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",885.000000000,1238.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",275.000000000,416.000000000,
59,59,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",42.000000000,104.000000000,
59,59,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,211.000000000,
60,60,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",48.000000000,163.000000000,
60,60,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",132.000000000,441.000000000,
62,62,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,214.000000000,
62,62,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",32.000000000,157.000000000,
64,64,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",43.000000000,86.000000000,
64,64,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,201.000000000,
65,65,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",114.000000000,198.000000000,
65,65,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,230.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",751.000000000,1054.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",253.000000000,367.000000000,
67,67,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",63.000000000,108.000000000,
67,67,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",20.000000000,69.000000000,
68,68,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",14.000000000,37.000000000,
68,68,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",44.000000000,73.000000000,
69,69,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",104.000000000,137.000000000,
69,69,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",208.000000000,280.000000000,
70,70,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",89.000000000,253.000000000,
70,70,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",372.000000000,631.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",58.000000000,185.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",34.000000000,129.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",558.000000000,714.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",241.000000000,323.000000000,
72,72,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",64.000000000,149.000000000,
72,72,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,297.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",619.000000000,768.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",312.000000000,440.000000000,
74,74,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",11.000000000,78.000000000,
74,74,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,234.000000000,
75,75,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",63.000000000,99.000000000,
75,75,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",13.000000000,54.000000000,
76,76,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",52.000000000,130.000000000,
76,76,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,221.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",285.000000000,389.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",1106.000000000,1449.000000000,
78,78,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,354.000000000,
78,78,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",27.000000000,153.000000000,
79,79,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",40.000000000,110.000000000,
79,79,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,221.000000000,
80,80,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",228.000000000,375.000000000,
80,80,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",21.000000000,107.000000000,
83,83,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,281.000000000,
83,83,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",32.000000000,110.000000000,
84,84,,"Limited Service","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",26.000000000,74.000000000,
84,84,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",6.000000000,17.000000000,
85,85,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",22.000000000,37.000000000,
85,85,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",58.000000000,84.000000000,
86,86,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",207.000000000,499.000000000,
86,86,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",130.000000000,213.000000000,
87,87,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",328.000000000,489.000000000,
87,87,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",72.000000000,214.000000000,
88,88,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",61.000000000,180.000000000,
88,88,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,497.000000000,
89,89,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",96.000000000,157.000000000,
89,89,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",215.000000000,368.000000000,
90,90,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",47.000000000,140.000000000,
90,90,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",15.000000000,54.000000000,
91,91,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",114.000000000,215.000000000,
91,91,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",15.000000000,70.000000000,
92,92,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",60.000000000,137.000000000,
92,92,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",181.000000000,246.000000000,
93,93,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",242.000000000,371.000000000,
93,93,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",124.000000000,220.000000000,
94,94,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,284.000000000,
94,94,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",50.000000000,125.000000000,
95,95,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",53.000000000,97.000000000,
95,95,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",193.000000000,262.000000000,
96,96,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",128.000000000,219.000000000,
96,96,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",283.000000000,395.000000000,
97,97,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,87.000000000,
97,97,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",17.000000000,72.000000000,
99,99,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",39.000000000,91.000000000,
99,99,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",53.000000000,177.000000000,
100,100,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",37.000000000,119.000000000,
100,100,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",210.000000000,277.000000000,
101,101,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",248.000000000,461.000000000,
101,101,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",222.000000000,334.000000000,
104,104,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",238.000000000,433.000000000,
104,104,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",53.000000000,165.000000000,
105,105,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",48.000000000,84.000000000,
105,105,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",7.000000000,48.000000000,
106,106,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",206.000000000,323.000000000,
106,106,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",66.000000000,167.000000000,
108,108,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",52.000000000,154.000000000,
108,108,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,308.000000000,
109,109,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",76.000000000,206.000000000,
109,109,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",293.000000000,466.000000000,
110,110,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",100.000000000,267.000000000,
110,110,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",240.000000000,426.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",1707.000000000,2125.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",590.000000000,785.000000000,
112,112,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",37.000000000,85.000000000,
112,112,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",95.000000000,159.000000000,
114,114,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",45.000000000,64.000000000,
114,114,,"Limited Service","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",2.000000000,4.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",130.000000000,197.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",389.000000000,525.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",496.000000000,641.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",146.000000000,206.000000000,
119,119,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",39.000000000,66.000000000,
119,119,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,161.000000000,
120,120,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",207.000000000,341.000000000,
120,120,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",52.000000000,119.000000000,
121,121,,"Limited Service","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",20.000000000,51.000000000,
121,121,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,20.000000000,
131,131,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,137.000000000,
131,131,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",55.000000000,152.000000000,
132,132,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,146.000000000,
132,132,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",41.000000000,75.000000000,
134,134,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",209.000000000,383.000000000,
134,134,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",75.000000000,136.000000000,
136,136,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",43.000000000,127.000000000,
136,136,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,183.000000000,
137,137,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",25.000000000,90.000000000,
137,137,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,174.000000000,
170,170,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",2.000000000,5.000000000,
170,170,,"Limited Service","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",7.000000000,20.000000000,
171,171,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,
201,201,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",19.000000000,61.000000000,
201,201,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,206.000000000,
202,202,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,137.000000000,
202,202,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",18.000000000,62.000000000,
210,210,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",56.000000000,108.000000000,
210,210,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,139.000000000,
211,211,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",67.000000000,132.000000000,
211,211,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",36.000000000,87.000000000,
212,212,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",17.000000000,41.000000000,
212,212,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,33.000000000,
214,214,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",99.000000000,143.000000000,
214,214,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",89.000000000,136.000000000,
215,215,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,363.000000000,
215,215,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",61.000000000,170.000000000,
216,216,,"Local Bus","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",148.000000000,245.000000000,
216,216,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",99.000000000,136.000000000,
217,217,,"Limited Service","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",10.000000000,31.000000000,
217,217,,"Limited Service","Other Bus",Bus,2019-09-05,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,22.000000000,
220,220,,"Local Bus","Other Bus",Bus,2019-09-05,PEAK,"Headway / Schedule Adherence",151.000000000,211.000000000,
